"","MY","Agency","ind","observed","season","trend","remainder","remainder_l1","remainder_l2","anomaly","Direction","Frequency","Date","Year","Freq.N","N","val2","type"
"2582",Oct 2013,"DOP","Letters responded to in 14 days (%)",86,-1.73222162576612e-14,100,-14,-3.41060513164848e-13,2.55795384873636e-13,"Yes","Up","Monthly",2013-10-01,"2013",12,105,86,"ts"
"2583",Oct 2013,"DORIS","Vital record requests responded to within 12 business days (%)",60,1.03687021124255,43.6541922901858,15.3089374985716,-51.4256011140117,51.2900387791629,"No","Up","Monthly",2013-10-01,"2013",12,187,60,"ts"
"2584",Oct 2013,"DSNY","Trucks dumped on shift (%)",49.0681,0.914622486644133,47.1787382167154,0.974739296640443,-11.9488423269052,11.5642972695829,"No","Up","Monthly",2013-10-01,"2013",12,155,49.0681,"ts"
"2585",Oct 2013,"DYCD","Number of letters sent to an agency",22,-3.20358728467526,21.3158532931375,3.88773399153773,-23.8227820674988,24.167754475915,"No","*","Monthly",2013-10-01,"2013",12,111,22,"ts"
"2586",Oct 2013,"EDC","Projected three-year job growth associated with closed NYC Industrial Development Agency projects",50,-422.614663443974,423.205483451847,49.4091799921272,-214.568361696405,280.368246593652,"No","Up","Monthly",2013-10-01,"2013",12,72,50,"ts"
"2587",Oct 2013,"FDNY","Witnessed cardiac arrest patients revived (%)",43.43,2.37984565531269,44.3422302402662,-3.29207589557885,-14.8490809131657,14.8992538164345,"No","Up","Monthly",2013-10-01,"2013",12,72,43.43,"ts"
"2588",Oct 2013,"HPD","Total housing units completed (NHMP and HNY)",660,295.090203793048,760.132566574441,-395.222770367489,-2978.66773546784,3199.64311868941,"No","*","Monthly",2013-10-01,"2013",12,60,660,"ts"
"2589",Oct 2013,"HRA","Total Cash Assistance Gross Expenditures ($000)",120780,895.785254628414,117996.020085278,1888.19466009382,-15029.8722302902,14673.361625493,"No","Down","Monthly",2013-10-01,"2013",12,189,120780,"ts"
"2590",Oct 2013,"LAW","Win rate on affirmative motions (%)",100,5.15587172286603,76.7364250018457,18.1077032752882,-44.6817671212281,44.240752425803,"No","Up","Monthly",2013-10-01,"2013",12,72,100,"ts"
"2591",Oct 2013,"LPC","Work permit applications received",1150,-0.618389357091237,1078.32230100431,72.2960883527799,-256.77247838895,253.552847813531,"No","*","Monthly",2013-10-01,"2013",12,191,1150,"ts"
"2592",Oct 2013,"NYCEM","Number of letters sent to an agency",1,0.312057774051976,2.33284057681165,-1.64489835086363,-7.12533505954599,6.8712980825449,"No","*","Monthly",2013-10-01,"2013",12,106,1,"ts"
"2593",Oct 2013,"NYCHA","Utilization rate for authorized Section 8 vouchers (%)",92.1,-0.0685727524202097,91.5854359175269,0.58313683489331,-4.75584795655769,4.79591468075533,"No","Up","Monthly",2013-10-01,"2013",12,192,92.1,"ts"
"2594",Oct 2013,"NYCHH","General care average length of stay (days)",4.7,-0.00507878399488963,4.98248505263041,-0.277406268635524,-0.423824803011825,0.410796423664237,"No","Down","Monthly",2013-10-01,"2013",12,174,4.7,"ts"
"2595",Oct 2013,"NYPD","SLA - Residential Noise - Loud Music/Party-% of SRs Meeting Time to Action",96,0.122113343121656,93.9113435380769,1.96654311880141,-8.2018712628952,8.10726125532284,"No","*","Monthly",2013-10-01,"2013",12,146,96,"ts"
"2596",Oct 2013,"OATH","Total summonses received from the issuing agencies at the OATH Hearings Division",56717,2948.42221866536,55985.3390112972,-2216.76122996258,-20821.3318592738,21715.7333872865,"No","*","Monthly",2013-10-01,"2013",12,72,56717,"ts"
"2597",Oct 2013,"OCME","Toxicology sexual assault cases",15,2.46734792510319,21.1089980578872,-8.57634598299035,-19.9945448587486,20.2918018692196,"No","*","Monthly",2013-10-01,"2013",12,190,15,"ts"
"2598",Oct 2013,"TLC","Taxi Complaint - % of SRs Meeting Time to First Action (14 days)",95,-1.08490784606375,93.0405830073804,3.04432483868331,-32.3209864553104,31.8232322519248,"No","*","Monthly",2013-10-01,"2013",12,150,95,"ts"
"2599",Nov 2013,"ACS","Youth on Youth Assaults and Altercations with Injury Rate (per 100 total ADP), detention",0.34,-0.0121910606491986,0.351517194614728,0.000673866034470616,-0.303767484718985,0.311567787289307,"No","Down","Monthly",2013-11-01,"2013",12,168,0.34,"ts"
"2600",Nov 2013,"CCRB","Substantiated cases in which the statute of limitations expired (%)",4.5,-0.0874674106605706,4.42004063811872,0.16742677254185,-2.635840733814,2.46005054811964,"No","Down","Monthly",2013-11-01,"2013",12,74,4.5,"ts"
"2601",Nov 2013,"DCA","Resolved consumer complaints",254,-18.9573266006383,313.361160964414,-40.4038343637758,-225.052663859984,228.824181035805,"No","*","Monthly",2013-11-01,"2013",12,164,254,"ts"
"2602",Nov 2013,"DCAS","Workplace injuries reported",0,-1.28424882777849,3.92013550854851,-2.63588668077002,-10.4217961776149,10.6527961696512,"No","Down","Monthly",2013-11-01,"2013",12,72,0,"ts"
"2603",Nov 2013,"DCP","Letters responded to in 14 days (%)",100,3.94976384890242,54.555827595048,41.4944085560496,-112.484597170316,113.869720489097,"No","Up","Monthly",2013-11-01,"2013",12,92,100,"ts"
"2604",Nov 2013,"DEP","Water main breaks",36,0.548085748797111,37.6093724522697,-2.15745820106679,-34.4929881649038,34.7720985771298,"No","Down","Monthly",2013-11-01,"2013",12,192,36,"ts"
"2605",Nov 2013,"DHS","old - Critical incidents in the adult family shelter system, per 1,000 residents",3.4,-0.108069834346223,3.20300898849092,0.305060845855303,-3.68618815929833,3.66069782018879,"No","Down","Monthly",2013-11-01,"2013",12,97,3.4,"ts"
"2606",Nov 2013,"DOB","Residential illegal conversion complaints where access was obtained (%)",42.58,0.84189071179556,43.4674350672781,-1.72932577907363,-11.6916577161238,11.3512736860307,"No","Up","Monthly",2013-11-01,"2013",12,95,42.58,"ts"
"2607",Nov 2013,"DOC","Violent inmate-on-inmate incidents (monthly rate per 1,000 ADP)",38.22,-1.02225715491946,31.7232256286934,7.51903152622609,-11.5579340507685,12.0636952775161,"No","Down","Monthly",2013-11-01,"2013",12,120,38.22,"ts"
"2608",Nov 2013,"DOHMH","Syphilis cases",80,-7.70032179352835,101.390840872055,-13.6905190785266,-62.1128376430907,62.179655359143,"No","Down","Monthly",2013-11-01,"2013",12,180,80,"ts"
"2609",Nov 2013,"DOI","Written policy and procedure recommendations to City agencies",35,-8.7187280658241,22.202681619172,21.5160464466521,-80.9195085325711,82.7202602689699,"No","*","Monthly",2013-11-01,"2013",12,144,35,"ts"
"2610",Nov 2013,"DOITT","Video cable complaints resolved in 30 days or less (%)",100,-0.148201781968588,99.9279484435229,0.22025333844573,-1.53764945612115,1.88845028550759,"No","Up","Monthly",2013-11-01,"2013",12,156,100,"ts"
"2611",Nov 2013,"DOP","Letters responded to in 14 days (%)",67,-1.70031485565687e-14,100,-33,-3.41060513164848e-13,2.55795384873636e-13,"Yes","Up","Monthly",2013-11-01,"2013",12,105,67,"ts"
"2612",Nov 2013,"DORIS","Vital record requests responded to within 12 business days (%)",76,3.97603290155639,41.367953678197,30.6560134202466,-51.4256011140117,51.2900387791629,"No","Up","Monthly",2013-11-01,"2013",12,187,76,"ts"
"2613",Nov 2013,"DSNY","Trucks dumped on shift (%)",45.7227,-2.78794813633898,47.1711794037998,1.33946873253916,-11.9488423269052,11.5642972695829,"No","Up","Monthly",2013-11-01,"2013",12,155,45.7227,"ts"
"2614",Nov 2013,"DYCD","Number of letters sent to an agency",14,-5.0020690631883,21.0729980341047,-2.07092897091641,-23.8227820674988,24.167754475915,"No","*","Monthly",2013-11-01,"2013",12,111,14,"ts"
"2615",Nov 2013,"EDC","Projected three-year job growth associated with closed NYC Industrial Development Agency projects",0,-419.899297094336,423.189235690844,-3.2899385965074,-214.568361696405,280.368246593652,"No","Up","Monthly",2013-11-01,"2013",12,72,0,"ts"
"2616",Nov 2013,"FDNY","Witnessed cardiac arrest patients revived (%)",51.52,-4.91593024778333,44.3326080054931,12.1033222422902,-14.8490809131657,14.8992538164345,"No","Up","Monthly",2013-11-01,"2013",12,72,51.52,"ts"
"2617",Nov 2013,"HPD","Total housing units completed (NHMP and HNY)",534,91.9737511446902,792.921828554036,-350.895579698726,-2978.66773546784,3199.64311868941,"No","*","Monthly",2013-11-01,"2013",12,60,534,"ts"
"2618",Nov 2013,"HRA","Total Cash Assistance Gross Expenditures ($000)",115593,-255.731784852938,118238.649735401,-2389.91795054758,-15029.8722302902,14673.361625493,"No","Down","Monthly",2013-11-01,"2013",12,189,115593,"ts"
"2619",Nov 2013,"LAW","Win rate on affirmative motions (%)",75,0.758560656032872,76.8309602176374,-2.5895208736703,-44.6817671212281,44.240752425803,"No","Up","Monthly",2013-11-01,"2013",12,72,75,"ts"
"2620",Nov 2013,"LPC","Work permit applications received",1007,-122.246082039027,1082.42617562857,46.8199064104567,-256.77247838895,253.552847813531,"No","*","Monthly",2013-11-01,"2013",12,191,1007,"ts"
"2621",Nov 2013,"NYCEM","Number of letters sent to an agency",4,0.833370141995653,2.23198740295364,0.934642455050712,-7.12533505954599,6.8712980825449,"No","*","Monthly",2013-11-01,"2013",12,106,4,"ts"
"2622",Nov 2013,"NYCHA","Utilization rate for authorized Section 8 vouchers (%)",91.8,0.242985599295701,91.3708827891839,0.186131611520381,-4.75584795655769,4.79591468075533,"No","Up","Monthly",2013-11-01,"2013",12,192,91.8,"ts"
"2623",Nov 2013,"NYCHH","General care average length of stay (days)",4.9,0.0736777793694723,4.99601010326016,-0.169687882629629,-0.423824803011825,0.410796423664237,"No","Down","Monthly",2013-11-01,"2013",12,174,4.9,"ts"
"2624",Nov 2013,"NYPD","SLA - Residential Noise - Loud Music/Party-% of SRs Meeting Time to Action",96,0.142849755017091,93.8668810861362,1.99026915884671,-8.2018712628952,8.10726125532284,"No","*","Monthly",2013-11-01,"2013",12,146,96,"ts"
"2625",Nov 2013,"OATH","Total summonses received from the issuing agencies at the OATH Hearings Division",51168,-5186.07265761122,56472.7627331979,-118.690075586681,-20821.3318592738,21715.7333872865,"No","*","Monthly",2013-11-01,"2013",12,72,51168,"ts"
"2626",Nov 2013,"OCME","Toxicology sexual assault cases",20,-1.94537500262271,21.2439615952399,0.701413407382834,-19.9945448587486,20.2918018692196,"No","*","Monthly",2013-11-01,"2013",12,190,20,"ts"
"2627",Nov 2013,"TLC","Taxi Complaint - % of SRs Meeting Time to First Action (14 days)",99,-0.80444359388212,93.1587908688286,6.64565272505357,-32.3209864553104,31.8232322519248,"No","*","Monthly",2013-11-01,"2013",12,150,99,"ts"
"2628",Dec 2013,"ACS","Youth on Youth Assaults and Altercations with Injury Rate (per 100 total ADP), detention",0.32,-0.0467474853485159,0.349686343872788,0.0170611414757275,-0.303767484718985,0.311567787289307,"No","Down","Monthly",2013-12-01,"2013",12,168,0.32,"ts"
"2629",Dec 2013,"CCRB","Substantiated cases in which the statute of limitations expired (%)",4.2,-0.132285741411409,4.18880176415535,0.143483977256062,-2.635840733814,2.46005054811964,"No","Down","Monthly",2013-12-01,"2013",12,74,4.2,"ts"
"2630",Dec 2013,"DCA","Resolved consumer complaints",275,-15.6108906828485,311.729304967568,-21.118414284719,-225.052663859984,228.824181035805,"No","*","Monthly",2013-12-01,"2013",12,164,275,"ts"
"2631",Dec 2013,"DCAS","Workplace injuries reported",1,-0.902874021475061,3.84604921132704,-1.94317518985198,-10.4217961776149,10.6527961696512,"No","Down","Monthly",2013-12-01,"2013",12,72,1,"ts"
"2632",Dec 2013,"DCP","Letters responded to in 14 days (%)",100,13.0214697692615,55.1693136912511,31.8092165394874,-112.484597170316,113.869720489097,"No","Up","Monthly",2013-12-01,"2013",12,92,100,"ts"
"2633",Dec 2013,"DEP","Water main breaks",58,22.1609478106358,37.7749909609675,-1.93593877160335,-34.4929881649038,34.7720985771298,"No","Down","Monthly",2013-12-01,"2013",12,192,58,"ts"
"2634",Dec 2013,"DHS","old - Critical incidents in the adult family shelter system, per 1,000 residents",4.4,-0.00211965162446746,3.24001355995514,1.16210609166933,-3.68618815929833,3.66069782018879,"No","Down","Monthly",2013-12-01,"2013",12,97,4.4,"ts"
"2635",Dec 2013,"DOB","Residential illegal conversion complaints where access was obtained (%)",46.53,0.0612965203429639,43.3548678782644,3.11383560139261,-11.6916577161238,11.3512736860307,"No","Up","Monthly",2013-12-01,"2013",12,95,46.53,"ts"
"2636",Dec 2013,"DOC","Violent inmate-on-inmate incidents (monthly rate per 1,000 ADP)",35.55,0.151109085885643,32.0492311581847,3.34965975592962,-11.5579340507685,12.0636952775161,"No","Down","Monthly",2013-12-01,"2013",12,120,35.55,"ts"
"2637",Dec 2013,"DOF","Visits made to an agency walk-in facility",669009,1509.03155352864,251632.493645906,415867.474800565,-97157.4706919214,99715.759604159,"Yes","*","Monthly",2013-12-01,"2013",12,69,669009,"ts"
"2638",Dec 2013,"DOHMH","Syphilis cases",101,-0.628476458455569,102.435486934825,-0.807010476369655,-62.1128376430907,62.179655359143,"No","Down","Monthly",2013-12-01,"2013",12,180,101,"ts"
"2639",Dec 2013,"DOI","Written policy and procedure recommendations to City agencies",62,1.23530692235199,22.2111810675671,38.5535120100809,-80.9195085325711,82.7202602689699,"No","*","Monthly",2013-12-01,"2013",12,144,62,"ts"
"2640",Dec 2013,"DOITT","Video cable complaints resolved in 30 days or less (%)",100,-0.128545286866072,99.9277144775609,0.200830809305131,-1.53764945612115,1.88845028550759,"No","Up","Monthly",2013-12-01,"2013",12,156,100,"ts"
"2641",Dec 2013,"DOP","Letters responded to in 14 days (%)",80,-1.80801154759749e-14,100,-20,-3.41060513164848e-13,2.55795384873636e-13,"Yes","Up","Monthly",2013-12-01,"2013",12,105,80,"ts"
"2642",Dec 2013,"DORIS","Vital record requests responded to within 12 business days (%)",77,3.0414540626075,39.0817150662082,34.8768308711843,-51.4256011140117,51.2900387791629,"No","Up","Monthly",2013-12-01,"2013",12,187,77,"ts"
"2643",Dec 2013,"DSNY","Trucks dumped on shift (%)",40.6258,-2.25440612678633,47.1636205908842,-4.28341446409789,-11.9488423269052,11.5642972695829,"No","Up","Monthly",2013-12-01,"2013",12,155,40.6258,"ts"
"2644",Dec 2013,"DYCD","Number of letters sent to an agency",23,-1.11421850881011,20.8201964289144,3.29402207989568,-23.8227820674988,24.167754475915,"No","*","Monthly",2013-12-01,"2013",12,111,23,"ts"
"2645",Dec 2013,"EDC","Projected three-year job growth associated with closed NYC Industrial Development Agency projects",938,-412.947191432066,423.220753287944,927.726438144121,-214.568361696405,280.368246593652,"Yes","Up","Monthly",2013-12-01,"2013",12,72,938,"ts"
"2646",Dec 2013,"FDNY","Witnessed cardiac arrest patients revived (%)",44.35,0.343144369662944,44.4062160729683,-0.399360442631284,-14.8490809131657,14.8992538164345,"No","Up","Monthly",2013-12-01,"2013",12,72,44.35,"ts"
"2647",Dec 2013,"HPD","Total housing units completed (NHMP and HNY)",242,-506.875478146382,825.711090533631,-76.8356123872495,-2978.66773546784,3199.64311868941,"No","*","Monthly",2013-12-01,"2013",12,60,242,"ts"
"2648",Dec 2013,"HRA","Total Cash Assistance Gross Expenditures ($000)",116664,1367.58118681273,118481.279385523,-3184.86057233599,-15029.8722302902,14673.361625493,"No","Down","Monthly",2013-12-01,"2013",12,189,116664,"ts"
"2649",Dec 2013,"LAW","Win rate on affirmative motions (%)",75,-4.47516791828388,77.0917484362661,2.38341948201779,-44.6817671212281,44.240752425803,"No","Up","Monthly",2013-12-01,"2013",12,72,75,"ts"
"2650",Dec 2013,"LPC","Work permit applications received",953,-139.886480791988,1086.53005025283,6.35643053915783,-256.77247838895,253.552847813531,"No","*","Monthly",2013-12-01,"2013",12,191,953,"ts"
"2651",Dec 2013,"NYCEM","Number of letters sent to an agency",-5.55111512312578e-17,-0.477300664000009,2.13113422909562,-1.65383356509561,-7.12533505954599,6.8712980825449,"No","*","Monthly",2013-12-01,"2013",12,106,0,"ts"
"2652",Dec 2013,"NYCHA","Utilization rate for authorized Section 8 vouchers (%)",91.3,0.105725186734607,91.1563296608409,0.0379451524244558,-4.75584795655769,4.79591468075533,"No","Up","Monthly",2013-12-01,"2013",12,192,91.3,"ts"
"2653",Dec 2013,"NYCHH","General care average length of stay (days)",5,-0.087632743163595,5.00844385712264,0.0791888860409564,-0.423824803011825,0.410796423664237,"No","Down","Monthly",2013-12-01,"2013",12,174,5,"ts"
"2654",Dec 2013,"NYPD","SLA - Residential Noise - Loud Music/Party-% of SRs Meeting Time to Action",96,0.0604307709273541,93.8224186341955,2.11715059487719,-8.2018712628952,8.10726125532284,"No","*","Monthly",2013-12-01,"2013",12,146,96,"ts"
"2655",Dec 2013,"OATH","Total summonses received from the issuing agencies at the OATH Hearings Division",51902,-2078.07314281676,56997.4520564873,-3017.37891367054,-20821.3318592738,21715.7333872865,"No","*","Monthly",2013-12-01,"2013",12,72,51902,"ts"
"2656",Dec 2013,"OCME","Toxicology sexual assault cases",11,-2.33112886925739,21.3789251325926,-8.04779626333521,-19.9945448587486,20.2918018692196,"No","*","Monthly",2013-12-01,"2013",12,190,11,"ts"
"2657",Dec 2013,"TLC","Taxi Complaint - % of SRs Meeting Time to First Action (14 days)",98,0.959911527426327,93.2582443786702,3.78184409390349,-32.3209864553104,31.8232322519248,"No","*","Monthly",2013-12-01,"2013",12,150,98,"ts"
"2658",Jan 2014,"ACS","Youth on Youth Assaults and Altercations with Injury Rate (per 100 total ADP), detention",0.35,-0.017595564705837,0.347855493130849,0.0197400715749881,-0.303767484718985,0.311567787289307,"No","Down","Monthly",2014-01-01,"2014",12,168,0.35,"ts"
"2659",Jan 2014,"CCRB","Substantiated cases in which the statute of limitations expired (%)",20,-0.213215142301865,3.95756289019198,16.2556522521099,-2.635840733814,2.46005054811964,"Yes","Down","Monthly",2014-01-01,"2014",12,74,20,"ts"
"2660",Jan 2014,"DCA","Resolved consumer complaints",286,-28.4360885408533,311.284936240739,3.15115230011389,-225.052663859984,228.824181035805,"No","*","Monthly",2014-01-01,"2014",12,164,286,"ts"
"2661",Jan 2014,"DCAS","Workplace injuries reported",2,1.18316958983406,3.77196291410557,-2.95513250393963,-10.4217961776149,10.6527961696512,"No","Down","Monthly",2014-01-01,"2014",12,72,2,"ts"
"2662",Jan 2014,"DCP","Letters responded to in 14 days (%)",100,-8.3146847316477,55.7827997874541,52.5318849441936,-112.484597170316,113.869720489097,"No","Up","Monthly",2014-01-01,"2014",12,92,100,"ts"
"2663",Jan 2014,"DDC","Post-construction satisfaction surveys: Respondents rating a completed project as adequate or better (%)",87.5,1.82349127341057,91.4523302014549,-5.7758214748655,-42.4323040209934,43.0994885866384,"No","Up","Monthly",2014-01-01,"2014",12,53,87.5,"ts"
"2664",Jan 2014,"DEP","Water main breaks",103,57.1355243830105,37.9406094696653,7.92386614732415,-34.4929881649038,34.7720985771298,"No","Down","Monthly",2014-01-01,"2014",12,192,103,"ts"
"2665",Jan 2014,"DHS","old - Critical incidents in the adult family shelter system, per 1,000 residents",4.3,0.0490000139213581,3.25244558294259,0.998554403136053,-3.68618815929833,3.66069782018879,"No","Down","Monthly",2014-01-01,"2014",12,97,4.3,"ts"
"2666",Jan 2014,"DOB","Residential illegal conversion complaints where access was obtained (%)",43.3,-0.507042045179527,43.2423006892508,0.564741355928739,-11.6916577161238,11.3512736860307,"No","Up","Monthly",2014-01-01,"2014",12,95,43.3,"ts"
"2667",Jan 2014,"DOC","Violent inmate-on-inmate incidents (monthly rate per 1,000 ADP)",37.54,2.3794711883598,32.5345540949315,2.62597471670872,-11.5579340507685,12.0636952775161,"No","Down","Monthly",2014-01-01,"2014",12,120,37.54,"ts"
"2668",Jan 2014,"DOHMH","Syphilis cases",116,2.01424498785861,103.480132997595,10.5056220145459,-62.1128376430907,62.179655359143,"No","Down","Monthly",2014-01-01,"2014",12,180,116,"ts"
"2669",Jan 2014,"DOI","Written policy and procedure recommendations to City agencies",25,1.82547648617676,22.2196805159621,0.954842997861096,-80.9195085325711,82.7202602689699,"No","*","Monthly",2014-01-01,"2014",12,144,25,"ts"
"2670",Jan 2014,"DOITT","Video cable complaints resolved in 30 days or less (%)",100,0.0823776158479364,99.927480511599,-0.0098581274469467,-1.53764945612115,1.88845028550759,"No","Up","Monthly",2014-01-01,"2014",12,156,100,"ts"
"2671",Jan 2014,"DOP","Letters responded to in 14 days (%)",86,-4.07518241951653e-15,100,-14,-3.41060513164848e-13,2.55795384873636e-13,"Yes","Up","Monthly",2014-01-01,"2014",12,105,86,"ts"
"2672",Jan 2014,"DORIS","Vital record requests responded to within 12 business days (%)",95,9.61137804791218,36.2798630662803,49.1087588858075,-51.4256011140117,51.2900387791629,"No","Up","Monthly",2014-01-01,"2014",12,187,95,"ts"
"2673",Jan 2014,"DSNY","Trucks dumped on shift (%)",27.045,-2.15826740804112,47.1560617779686,-17.9527943699275,-11.9488423269052,11.5642972695829,"Yes","Up","Monthly",2014-01-01,"2014",12,155,27.045,"ts"
"2674",Jan 2014,"DYCD","Number of letters sent to an agency",29,1.39527716525618,20.5673948237242,7.03732801101966,-23.8227820674988,24.167754475915,"No","*","Monthly",2014-01-01,"2014",12,111,29,"ts"
"2675",Jan 2014,"EDC","Projected three-year job growth associated with closed NYC Industrial Development Agency projects",0,-415.912791411747,423.252270885045,-7.33947947329784,-214.568361696405,280.368246593652,"No","Up","Monthly",2014-01-01,"2014",12,72,0,"ts"
"2676",Jan 2014,"FDNY","Witnessed cardiac arrest patients revived (%)",40,-2.0893636581629,44.4798241404436,-2.39046048228065,-14.8490809131657,14.8992538164345,"No","Up","Monthly",2014-01-01,"2014",12,72,40,"ts"
"2677",Jan 2014,"HPD","Total housing units completed (NHMP and HNY)",335,-407.797833556958,858.500352513226,-115.702518956268,-2978.66773546784,3199.64311868941,"No","*","Monthly",2014-01-01,"2014",12,60,335,"ts"
"2678",Jan 2014,"HRA","Total Cash Assistance Gross Expenditures ($000)",113793,675.255761590861,118723.909035646,-5606.1647972369,-15029.8722302902,14673.361625493,"No","Down","Monthly",2014-01-01,"2014",12,189,113793,"ts"
"2679",Jan 2014,"LAW","Win rate on affirmative motions (%)",76.19,5.30096785015039,77.3525366548948,-6.46350450504515,-44.6817671212281,44.240752425803,"No","Up","Monthly",2014-01-01,"2014",12,72,76.19,"ts"
"2680",Jan 2014,"LPC","Work permit applications received",970,-156.720670420196,1090.63392487709,36.0867455431071,-256.77247838895,253.552847813531,"No","*","Monthly",2014-01-01,"2014",12,191,970,"ts"
"2681",Jan 2014,"NYCEM","Number of letters sent to an agency",9,0.845745202238189,2.0302810552376,6.12397374252421,-7.12533505954599,6.8712980825449,"No","*","Monthly",2014-01-01,"2014",12,106,9,"ts"
"2682",Jan 2014,"NYCHA","Utilization rate for authorized Section 8 vouchers (%)",90.7,-0.279740535068181,90.941776532498,0.0379640025702344,-4.75584795655769,4.79591468075533,"No","Up","Monthly",2014-01-01,"2014",12,192,90.7,"ts"
"2683",Jan 2014,"NYCHH","General care average length of stay (days)",5.2,0.166602397968651,5.02087761098512,0.0125199910462301,-0.423824803011825,0.410796423664237,"No","Down","Monthly",2014-01-01,"2014",12,174,5.2,"ts"
"2684",Jan 2014,"NYPD","SLA - Residential Noise - Loud Music/Party-% of SRs Meeting Time to Action",96,0.016129457526521,93.7297866145415,2.25408392793196,-8.2018712628952,8.10726125532284,"No","*","Monthly",2014-01-01,"2014",12,146,96,"ts"
"2685",Jan 2014,"OATH","Total summonses received from the issuing agencies at the OATH Hearings Division",52862,-6890.69029071839,57522.1413797767,2230.5489109417,-20821.3318592738,21715.7333872865,"No","*","Monthly",2014-01-01,"2014",12,72,52862,"ts"
"2686",Jan 2014,"OCME","Toxicology sexual assault cases",25,0.761570447666508,21.4690291332376,2.76940041909586,-19.9945448587486,20.2918018692196,"No","*","Monthly",2014-01-01,"2014",12,190,25,"ts"
"2687",Jan 2014,"TLC","Taxi Complaint - % of SRs Meeting Time to First Action (14 days)",93,1.58134254834711,93.3576978885118,-1.9390404368589,-32.3209864553104,31.8232322519248,"No","*","Monthly",2014-01-01,"2014",12,150,93,"ts"
"2688",Feb 2014,"ACS","Youth on Youth Assaults and Altercations with Injury Rate (per 100 total ADP), detention",0.3,0.0359205010895649,0.347480626983551,-0.0834011280731157,-0.303767484718985,0.311567787289307,"No","Down","Monthly",2014-02-01,"2014",12,168,0.3,"ts"
"2689",Feb 2014,"CCRB","Substantiated cases in which the statute of limitations expired (%)",4.2,0.322111803744551,3.7263240162286,0.151564180026846,-2.635840733814,2.46005054811964,"No","Down","Monthly",2014-02-01,"2014",12,74,4.2,"ts"
"2690",Feb 2014,"DCA","Resolved consumer complaints",268,-36.2697166688851,310.840567513911,-6.57085084502609,-225.052663859984,228.824181035805,"No","*","Monthly",2014-02-01,"2014",12,164,268,"ts"
"2691",Feb 2014,"DCAS","Workplace injuries reported",5,0.451437880507277,3.6978766168841,0.850685502608619,-10.4217961776149,10.6527961696512,"No","Down","Monthly",2014-02-01,"2014",12,72,5,"ts"
"2692",Feb 2014,"DCP","Letters responded to in 14 days (%)",60,8.04601249285486,56.3962858836572,-4.44229837651206,-112.484597170316,113.869720489097,"No","Up","Monthly",2014-02-01,"2014",12,92,60,"ts"
"2693",Feb 2014,"DEP","Water main breaks",89,22.0656357863012,38.038835242844,28.8955289708548,-34.4929881649038,34.7720985771298,"No","Down","Monthly",2014-02-01,"2014",12,192,89,"ts"
"2694",Feb 2014,"DHS","old - Critical incidents in the adult family shelter system, per 1,000 residents",3.5,0.346027454349487,3.26487760593004,-0.110905060279523,-3.68618815929833,3.66069782018879,"No","Down","Monthly",2014-02-01,"2014",12,97,3.5,"ts"
"2695",Feb 2014,"DOB","Residential illegal conversion complaints where access was obtained (%)",44.57,-0.840727583950456,43.1297335002371,2.28099408371332,-11.6916577161238,11.3512736860307,"No","Up","Monthly",2014-02-01,"2014",12,95,44.57,"ts"
"2696",Feb 2014,"DOC","Violent inmate-on-inmate incidents (monthly rate per 1,000 ADP)",31.09,-2.60285231103446,33.0198770316782,0.67297527935623,-11.5579340507685,12.0636952775161,"No","Down","Monthly",2014-02-01,"2014",12,120,31.09,"ts"
"2697",Feb 2014,"DOHMH","Syphilis cases",96,-6.3487109402311,104.770328293769,-2.42161735353797,-62.1128376430907,62.179655359143,"No","Down","Monthly",2014-02-01,"2014",12,180,96,"ts"
"2698",Feb 2014,"DOI","Written policy and procedure recommendations to City agencies",69,4.85058217018883,22.6606462377064,41.4887715921048,-80.9195085325711,82.7202602689699,"No","*","Monthly",2014-02-01,"2014",12,144,69,"ts"
"2699",Feb 2014,"DOITT","Video cable complaints resolved in 30 days or less (%)",100,0.00263876999317696,99.9290792233406,0.0682820066661805,-1.53764945612115,1.88845028550759,"No","Up","Monthly",2014-02-01,"2014",12,156,100,"ts"
"2700",Feb 2014,"DOP","Letters responded to in 14 days (%)",100,5.43371763809664e-15,100,-4.2632564145606e-14,-3.41060513164848e-13,2.55795384873636e-13,"No","Up","Monthly",2014-02-01,"2014",12,105,100,"ts"
"2701",Feb 2014,"DORIS","Vital record requests responded to within 12 business days (%)",47,8.74972709002204,33.4780110663524,4.77226184362556,-51.4256011140117,51.2900387791629,"No","Up","Monthly",2014-02-01,"2014",12,187,47,"ts"
"2702",Feb 2014,"DSNY","Trucks dumped on shift (%)",17.4402,-7.96966892196535,47.146841717201,-21.7369727952356,-11.9488423269052,11.5642972695829,"Yes","Up","Monthly",2014-02-01,"2014",12,155,17.4402,"ts"
"2703",Feb 2014,"DYCD","Number of letters sent to an agency",21,0.284294017449057,20.3145932185339,0.401112764017061,-23.8227820674988,24.167754475915,"No","*","Monthly",2014-02-01,"2014",12,111,21,"ts"
"2704",Feb 2014,"EDC","Projected three-year job growth associated with closed NYC Industrial Development Agency projects",6,-421.087603496785,423.283788482145,3.8038150146395,-214.568361696405,280.368246593652,"No","Up","Monthly",2014-02-01,"2014",12,72,6,"ts"
